,EVENT_DATE,EVENT_TYPE,ADMIN1,FATALITIES
3387,2008-08-20,Riots/Protests,Makueni,0
3388,2008-08-20,Battle-No change of territory,Turkana,11
3389,2012-08-20,Violence against civilians,Mandera,5
3390,2012-08-20,Battle-No change of territory,Siaya,0
3391,2013-08-20,Battle-No change of territory,Garissa,20
3392,2013-08-20,Battle-No change of territory,Marsabit,2
3393,2014-08-20,Riots/Protests,Kakamega,0
3394,2014-08-20,Riots/Protests,Kilifi,0
3395,2015-08-20,Riots/Protests,Garissa,0
3396,2016-08-20,Riots/Protests,Meru,0
3397,1997-09-20,Violence against civilians,Nakuru,31
3398,1997-09-20,Violence against civilians,Turkana,11
3399,1997-09-20,Battle-No change of territory,Nakuru,9
3400,2002-09-20,Violence against civilians,Turkana,2
3401,2002-09-20,Violence against civilians,Turkana,4
3402,2002-09-20,Battle-No change of territory,Turkana,4
3403,2006-09-20,Violence against civilians,Nakuru,2
3404,2010-09-20,Riots/Protests,Kwale,0
3405,2012-09-20,Violence against civilians,Kericho,0
3406,1997-10-20,Battle-No change of territory,Migori,8
3407,2010-10-20,Riots/Protests,Nandi,0
3408,2011-10-20,Battle-No change of territory,Lamu,6
3409,2012-10-20,Violence against civilians,Kilifi,0
3410,2012-10-20,Violence against civilians,Samburu,0
3411,2012-10-20,Battle-No change of territory,Kilifi,0
3412,2013-10-20,Violence against civilians,Kilifi,1
3413,2013-10-20,Violence against civilians,Tharaka-Nithi,3
3414,2014-10-20,Riots/Protests,Kirinyaga,0
3415,2015-10-20,Violence against civilians,Turkana,3
3416,2015-10-20,Riots/Protests,Kilifi,0
3417,2016-10-20,Violence against civilians,Kisii,1
3418,1997-11-20,Violence against civilians,Narok,1
3419,1997-11-20,Battle-No change of territory,Narok,12
3420,1997-11-20,Battle-No change of territory,Narok,2
3421,1997-11-20,Riots/Protests,Narok,0
3422,2001-11-20,Battle-No change of territory,Tana River,8
3423,2003-11-20,Riots/Protests,Machakos,0
3424,2003-11-20,Violence against civilians,Kisii,0
3425,2003-11-20,Violence against civilians,Nairobi,0
3426,2007-11-20,Battle-No change of territory,Mandera,0
3427,2010-11-20,Riots/Protests,Nairobi,0
3428,2011-11-20,Violence against civilians,Kilifi,0
3429,2012-11-20,Battle-No change of territory,Nairobi,0
3430,2012-11-20,Strategic development,Kirinyaga,0
3431,2012-11-20,Violence against civilians,Garissa,1
3432,2012-11-20,Strategic development,Kirinyaga,0
3433,2012-11-20,Violence against civilians,Nairobi,0
3434,2012-11-20,Riots/Protests,Garissa,0
3435,2013-11-20,Violence against civilians,Kwale,2
3436,2013-11-20,Riots/Protests,Mandera,0
3437,2015-11-20,Riots/Protests,Narok,0
3438,2016-11-20,Battle-No change of territory,Kisumu,2
3439,1997-12-20,Battle-No change of territory,Kisumu,2
3440,2002-12-20,Violence against civilians,Elgeyo-Marakwet,1
3441,2002-12-20,Battle-No change of territory,Busia,1
3442,2002-12-20,Battle-No change of territory,Busia,0
3443,2003-12-20,Riots/Protests,Nairobi,0
3444,2006-12-20,Battle-No change of territory,Bungoma,2
3445,2007-12-20,Violence against civilians,Siaya,1
3446,2008-12-20,Violence against civilians,Isiolo,0
3447,2010-12-20,Violence against civilians,Nyamira,0
3448,2010-12-20,Remote violence,Nairobi,3
3449,2012-12-20,Riots/Protests,Kisumu,0
3450,2012-12-20,Violence against civilians,Garissa,3
3451,2012-12-20,Strategic development,Mandera,0
3452,2014-12-20,Strategic development,Lamu,0
3453,2016-12-20,Riots/Protests,Taita Taveta,0
3454,2016-12-20,Violence against civilians,Narok,2
3455,2016-12-20,Violence against civilians,Narok,1
3456,1999-01-21,Violence against civilians,Garissa,0
3457,2005-01-21,Battle-No change of territory,Nyandarua,0
3458,2008-01-21,Battle-No change of territory,Nairobi,1
3459,2008-01-21,Violence against civilians,Nakuru,1
3460,2008-01-21,Violence against civilians,Nairobi,0
3461,2008-01-21,Violence against civilians,Nakuru,1
3462,2008-01-21,Violence against civilians,Nakuru,1
3463,2008-01-21,Violence against civilians,Nakuru,0
3464,2008-01-21,Violence against civilians,Kiambu,0
3465,2008-01-21,Battle-No change of territory,Kiambu,2
3466,2008-01-21,Battle-No change of territory,Nakuru,6
3467,2008-01-21,Battle-No change of territory,Nakuru,0
3468,2008-01-21,Battle-No change of territory,Nakuru,0
3469,2013-01-21,Riots/Protests,Kiambu,0
3470,2013-01-21,Violence against civilians,Nairobi,0
3471,2013-01-21,Riots/Protests,Nairobi,0
3472,2014-01-21,Riots/Protests,Muranga,0
3473,2016-01-21,Riots/Protests,Laikipia,0
3474,2011-02-21,Riots/Protests,Tana River,0
3475,2011-02-21,Riots/Protests,Lamu,0
3476,2011-02-21,Riots/Protests,Taita Taveta,0
3477,2011-02-21,Riots/Protests,Nairobi,0
3478,2013-02-21,Violence against civilians,Garissa,7
3479,2014-02-21,Riots/Protests,Kisumu,0
3480,2015-02-21,Riots/Protests,Kitui,0
3481,2011-03-21,Riots/Protests,Mombasa,0
3482,2012-03-21,Riots/Protests,Nairobi,0
3483,2013-03-21,Violence against civilians,Kericho,0
3484,2014-03-21,Violence against civilians,Mandera,0
3485,2015-03-21,Riots/Protests,Vihiga,0
3486,2015-03-21,Riots/Protests,Mandera,0
3487,2015-03-21,Violence against civilians,Bungoma,1
3488,1997-04-21,Violence against civilians,Nairobi,1
3489,2000-04-21,Violence against civilians,Nyeri,0
3490,2009-04-21,Battle-No change of territory,Nyeri,24
3491,2012-04-21,Strategic development,Mombasa,0
3492,2012-04-21,Strategic development,Kwale,0
3493,2016-04-21,Riots/Protests,Embu,0
3494,1999-05-21,Violence against civilians,Narok,0
3495,2002-05-21,Riots/Protests,Nairobi,0
3496,2002-05-21,Violence against civilians,Nairobi,1
3497,2002-05-21,Battle-No change of territory,Turkana,1
3498,2005-05-21,Riots/Protests,Narok,0
3499,2005-05-21,Battle-No change of territory,Turkana,0
3500,2006-05-21,Violence against civilians,Marsabit,2
3501,2006-05-21,Battle-No change of territory,Marsabit,2
3502,2007-05-21,Violence against civilians,Samburu,0
3503,2007-05-21,Battle-No change of territory,Samburu,31
3504,2007-05-21,Battle-No change of territory,Samburu,1
3505,2012-05-21,Remote violence,Mandera,0
3506,2013-05-21,Riots/Protests,Kwale,0
3507,2015-05-21,Battle-No change of territory,Garissa,0
3508,2015-05-21,Battle-No change of territory,Garissa,0
3509,1999-06-21,Riots/Protests,Muranga,0
3510,2004-06-21,Riots/Protests,Meru,0
3511,2005-06-21,Violence against civilians,Turkana,3
3512,2005-06-21,Violence against civilians,Marsabit,6
3513,2007-06-21,Violence against civilians,Nairobi,3
3514,2008-06-21,Battle-No change of territory,Kirinyaga,5
3515,2010-06-21,Riots/Protests,Nairobi,0
3516,2012-06-21,Strategic development,Garissa,0
3517,2013-06-21,Violence against civilians,Mandera,4
3518,2013-06-21,Violence against civilians,Wajir,5
3519,2015-06-21,Riots/Protests,Nairobi,0
3520,2015-06-21,Remote violence,Lamu,0
3521,2016-06-21,Riots/Protests,Isiolo,0
3522,2016-06-21,Riots/Protests,Nakuru,0
3523,2016-06-21,Violence against civilians,Kisumu,2
3524,1997-07-21,Violence against civilians,Isiolo,3
3525,2003-07-21,Riots/Protests,Uasin Gishu,0
3526,2004-07-21,Riots/Protests,Kilifi,0
3527,2005-07-21,Riots/Protests,Nairobi,0
3528,2005-07-21,Violence against civilians,Nairobi,0
3529,2005-07-21,Battle-No change of territory,Marsabit,1
3530,2007-07-21,Battle-No change of territory,West Pokot,0
3531,2012-07-21,Remote violence,Trans Nzoia,0
3532,2014-07-21,Violence against civilians,Mombasa,2
3533,2015-07-21,Riots/Protests,Nairobi,0
3534,2016-07-21,Battle-No change of territory,Mombasa,2
3535,2016-07-21,Violence against civilians,Busia,0
3536,1999-08-21,Violence against civilians,Isiolo,0
3537,1999-08-21,Battle-No change of territory,Isiolo,0
3538,1999-08-21,Riots/Protests,Nairobi,0
3539,2001-08-21,Battle-No change of territory,Nairobi,1
3540,2003-08-21,Violence against civilians,Turkana,0
3541,2003-08-21,Violence against civilians,Turkana,2
3542,2003-08-21,Battle-No change of territory,Turkana,3
3543,2004-08-21,Violence against civilians,Laikipia,1
3544,2007-08-21,Violence against civilians,Bungoma,3
3545,2007-08-21,Violence against civilians,Bungoma,3
3546,2007-08-21,Battle-No change of territory,Bungoma,8
3547,2009-08-21,Battle-No change of territory,Turkana,10
3548,2012-08-21,Violence against civilians,Mandera,5
3549,2012-08-21,Violence against civilians,Tana River,48
3550,2013-08-21,Riots/Protests,Mombasa,0
3551,2013-08-21,Battle-No change of territory,Marsabit,2
3552,2014-08-21,Violence against civilians,Kajiado,0
3553,2015-08-21,Riots/Protests,Mandera,0
3554,2015-08-21,Strategic development,Garissa,0
3555,2000-09-21,Riots/Protests,Nairobi,0
3556,2005-09-21,Riots/Protests,Garissa,0
3557,2006-09-21,Violence against civilians,Nakuru,0
3558,2006-09-21,Violence against civilians,Laikipia,4
3559,2006-09-21,Violence against civilians,Laikipia,1
3560,2007-09-21,Violence against civilians,Kisii,0
3561,2012-09-21,Remote violence,Garissa,0
3562,2013-09-21,Battle-No change of territory,Nairobi,4
3563,2013-09-21,Violence against civilians,Nairobi,38
3564,2013-09-21,Battle-No change of territory,Nairobi,1
3565,2014-09-21,Violence against civilians,West Pokot,1
3566,2015-09-21,Riots/Protests,Kisumu,0
3567,2016-09-21,Riots/Protests,Mombasa,0
3568,2016-09-21,Riots/Protests,Nairobi,0
3569,1997-10-21,Violence against civilians,Kisumu,0
3570,1997-10-21,Battle-No change of territory,Kisumu,1
3571,1999-10-21,Riots/Protests,Nairobi,0
3572,1999-10-21,Riots/Protests,Nairobi,0
3573,2004-10-21,Riots/Protests,Wajir,0
3574,2004-10-21,Riots/Protests,Tana River,0
3575,2009-10-21,Riots/Protests,Mombasa,0
3576,2009-10-21,Violence against civilians,Elgeyo-Marakwet,1
3577,2010-10-21,Battle-No change of territory,Mandera,30
3578,2014-10-21,Riots/Protests,Nyeri,0
3579,1999-11-21,Violence against civilians,Garissa,6
3580,1999-11-21,Battle-No change of territory,Garissa,0
3581,2000-11-21,Riots/Protests,Nairobi,0
3582,2000-11-21,Violence against civilians,Nairobi,0
3583,2001-11-21,Battle-No change of territory,Tana River,8
3584,2002-11-21,Battle-No change of territory,Kakamega,0
3585,2005-11-21,Violence against civilians,Trans Nzoia,1
3586,2005-11-21,Riots/Protests,Nairobi,0
3587,2013-11-21,Riots/Protests,Nairobi,0
3588,2013-11-21,Riots/Protests,Turkana,0
3589,2013-11-21,Riots/Protests,Nairobi,0
3590,2014-11-21,Riots/Protests,Nyandarua,0
3591,2014-11-21,Violence against civilians,Embu,1
3592,2014-11-21,Violence against civilians,Mandera,28
3593,2015-11-21,Strategic development,Garissa,0
3594,1997-12-21,Battle-No change of territory,Garissa,0
3595,2001-12-21,Violence against civilians,Nakuru,0
3596,2001-12-21,Battle-No change of territory,Nakuru,53
3597,2002-12-21,Violence against civilians,West Pokot,0
3598,2002-12-21,Violence against civilians,Nyeri,7
3599,2005-12-21,Riots/Protests,Nairobi,0
3600,2007-12-21,Battle-No change of territory,Siaya,1
3601,2008-12-21,Violence against civilians,Tana River,0
3602,2008-12-21,Violence against civilians,Tana River,1
3603,2008-12-21,Battle-No change of territory,Tana River,2
3604,2010-12-21,Strategic development,Samburu,0
3605,2010-12-21,Violence against civilians,Kisii,1
3606,2012-12-21,Violence against civilians,Tana River,45
3607,2012-12-21,Violence against civilians,Garissa,6
3608,2012-12-21,Violence against civilians,Garissa,4
3609,2012-12-21,Riots/Protests,Tana River,0
3610,2012-12-21,Riots/Protests,Kiambu,4
3611,2014-12-21,Violence against civilians,Mandera,0
3612,2014-12-21,Battle-No change of territory,Kwale,1
3613,2015-12-21,Battle-No change of territory,Mandera,3
3614,2015-12-21,Violence against civilians,Mandera,2
3615,2016-12-21,Battle-No change of territory,Narok,3
3616,1997-01-22,Violence against civilians,Nakuru,1
3617,1998-01-22,Violence against civilians,Nyeri,2
3618,2005-01-22,Violence against civilians,Nyandarua,6
3619,2005-01-22,Violence against civilians,Nakuru,0
3620,2005-01-22,Violence against civilians,Nyandarua,1
3621,2005-01-22,Violence against civilians,Kiambu,0
3622,2005-01-22,Violence against civilians,Kirinyaga,0
3623,2005-01-22,Violence against civilians,Nakuru,0
3624,2005-01-22,Battle-No change of territory,Nyandarua,13
3625,2008-01-22,Violence against civilians,Nakuru,3
3626,2008-01-22,Violence against civilians,Nakuru,2
3627,2008-01-22,Violence against civilians,Nakuru,0
3628,2008-01-22,Battle-No change of territory,Nakuru,0
3629,2008-01-22,Battle-No change of territory,Nakuru,0
3630,2008-01-22,Battle-No change of territory,Nakuru,0
3631,2008-01-22,Battle-No change of territory,Nakuru,12
3632,2008-01-22,Battle-No change of territory,Nakuru,18
3633,2008-01-22,Battle-No change of territory,Nakuru,3
3634,2010-01-22,Riots/Protests,Nairobi,0
3635,2010-01-22,Riots/Protests,Nairobi,0
3636,2010-01-22,Violence against civilians,Turkana,4
3637,2010-01-22,Battle-No change of territory,Turkana,2
3638,2011-01-22,Strategic development,Mombasa,0
3639,2013-01-22,Riots/Protests,Nakuru,0
3640,2013-01-22,Riots/Protests,Nyandarua,0
3641,2013-01-22,Riots/Protests,Mombasa,0
3642,2013-01-22,Riots/Protests,Uasin Gishu,0
3643,2013-01-22,Riots/Protests,Siaya,0
3644,2013-01-22,Riots/Protests,Taita Taveta,0
3645,2013-01-22,Riots/Protests,Kakamega,0
3646,2013-01-22,Riots/Protests,Nyeri,0
3647,2014-01-22,Riots/Protests,Muranga,0
3648,2014-01-22,Riots/Protests,Nakuru,0
3649,2014-01-22,Riots/Protests,Mombasa,0
3650,2014-01-22,Riots/Protests,Embu,0
3651,2000-02-22,Violence against civilians,Nairobi,1
3652,2005-02-22,Battle-No change of territory,Nyandarua,2
3653,2012-02-22,Riots/Protests,Nairobi,0
3654,2012-02-22,Riots/Protests,Mombasa,0
3655,2013-02-22,Riots/Protests,Kwale,0
3656,2013-02-22,Battle-No change of territory,Mombasa,1
3657,1999-03-22,Riots/Protests,Uasin Gishu,0
3658,2004-03-22,Riots/Protests,Nairobi,0
3659,2004-03-22,Violence against civilians,Mombasa,0
3660,2011-03-22,Battle-No change of territory,Garissa,12
3661,2013-03-22,Violence against civilians,Kilifi,0
3662,2013-03-22,Riots/Protests,Tana River,0
3663,2016-03-22,Violence against civilians,Nairobi,1
3664,1998-04-22,Battle-No change of territory,Nairobi,0
3665,2003-04-22,Riots/Protests,Nairobi,0
3666,2004-04-22,Battle-No change of territory,Nairobi,5
3667,2005-04-22,Riots/Protests,Nakuru,0
3668,2009-04-22,Riots/Protests,Nairobi,0
3669,2011-04-22,Strategic development,Nairobi,0
3670,2013-04-22,Riots/Protests,Kitui,0
3671,2013-04-22,Violence against civilians,Garissa,0
3672,2014-04-22,Violence against civilians,Embu,1
3673,2014-04-22,Violence against civilians,Kilifi,0
3674,1999-05-22,Battle-No change of territory,Muranga,0
3675,2002-05-22,Riots/Protests,Nairobi,0
3676,2006-05-22,Violence against civilians,Marsabit,1
3677,2006-05-22,Violence against civilians,Marsabit,2
3678,2011-05-22,Strategic development,Kakamega,0
3679,2013-05-22,Violence against civilians,Garissa,2
3680,2013-05-22,Battle-No change of territory,Garissa,3
3681,2014-05-22,Battle-No change of territory,Mombasa,0
3682,1999-06-22,Violence against civilians,Turkana,0
3683,1999-06-22,Battle-No change of territory,Turkana,0
3684,2002-06-22,Riots/Protests,Nakuru,0
3685,2004-06-22,Riots/Protests,Nairobi,0
3686,2007-06-22,Battle-No change of territory,Migori,0
3687,2007-06-22,Violence against civilians,Nairobi,8
3688,2007-06-22,Violence against civilians,Nairobi,1
3689,2007-06-22,Violence against civilians,Kiambu,3
3690,2007-06-22,Violence against civilians,Bungoma,5
3691,2007-06-22,Battle-No change of territory,Nairobi,1
3692,2007-06-22,Battle-No change of territory,Nairobi,8
3693,2007-06-22,Battle-No change of territory,Nairobi,1
3694,2012-06-22,Violence against civilians,Garissa,1
3695,2013-06-22,Violence against civilians,Mandera,1
3696,2013-06-22,Violence against civilians,Marsabit,3
3697,2014-06-22,Battle-No change of territory,Wajir,20
3698,2015-06-22,Riots/Protests,Kisumu,0
3699,2016-06-22,Violence against civilians,Kisii,1
3700,2016-06-22,Violence against civilians,Kisumu,1
3701,2016-06-22,Violence against civilians,Kisumu,1
3702,2000-07-22,Battle-No change of territory,Nairobi,1
3703,2011-07-22,Battle-No change of territory,Marsabit,0
3704,2012-07-22,Riots/Protests,Nyamira,0
3705,2012-07-22,Violence against civilians,Nairobi,1
3706,2012-07-22,Violence against civilians,Nairobi,1
3707,2013-07-22,Violence against civilians,Kwale,1
3708,2014-07-22,Riots/Protests,Kajiado,0
3709,1997-08-22,Violence against civilians,Mombasa,2
3710,2000-08-22,Violence against civilians,Narok,0
3711,2000-08-22,Battle-No change of territory,Narok,0
3712,2005-08-22,Riots/Protests,Nakuru,0
3713,2006-08-22,Violence against civilians,Turkana,1
3714,2007-08-22,Violence against civilians,Mandera,0
3715,2007-08-22,Violence against civilians,Mandera,0
3716,2007-08-22,Battle-No change of territory,Mandera,8
3717,2008-08-22,Riots/Protests,Turkana,0
3718,2009-08-22,Violence against civilians,Turkana,10
3719,2012-08-22,Riots/Protests,Nandi,0
3720,2013-08-22,Violence against civilians,Muranga,2
3721,2013-08-22,Battle-No change of territory,Marsabit,2
3722,2014-08-22,Riots/Protests,Nairobi,0
3723,2014-08-22,Battle-No change of territory,Isiolo,4
3724,2014-08-22,Violence against civilians,Siaya,1
3725,2002-09-22,Violence against civilians,Nyeri,2
3726,2002-09-22,Violence against civilians,Nairobi,1
3727,2005-09-22,Riots/Protests,Garissa,0
3728,2006-09-22,Violence against civilians,Nakuru,0
3729,2006-09-22,Violence against civilians,Samburu,6
3730,2006-09-22,Battle-No change of territory,Nairobi,0
3731,2007-09-22,Riots/Protests,Kisii,0
3732,2007-09-22,Riots/Protests,Uasin Gishu,0
3733,2007-09-22,Riots/Protests,Kericho,0
3734,2007-09-22,Riots/Protests,Bomet,0
3735,2007-09-22,Riots/Protests,Kericho,0
3736,2007-09-22,Riots/Protests,Nairobi,0
3737,2007-09-22,Riots/Protests,Bomet,0
3738,2009-09-22,Riots/Protests,Uasin Gishu,3
3739,2010-09-22,Riots/Protests,Nairobi,0
3740,2013-09-22,Battle-No change of territory,Nairobi,1
3741,2013-09-22,Violence against civilians,Nairobi,23
3742,2014-09-22,Riots/Protests,Baringo,0
3743,2015-09-22,Riots/Protests,Nairobi,0
3744,2016-09-22,Battle-No change of territory,Garissa,1
3745,2016-09-22,Battle-No change of territory,Garissa,6
3746,2000-10-22,Riots/Protests,Mombasa,0
3747,2000-10-22,Violence against civilians,Nairobi,0
3748,2006-10-22,Riots/Protests,Machakos,0
3749,2012-10-22,Violence against civilians,Samburu,0
3750,2012-10-22,Violence against civilians,Baringo,0
3751,2013-10-22,Violence against civilians,Kisumu,0
3752,2014-10-22,Riots/Protests,Uasin Gishu,0
3753,2014-10-22,Riots/Protests,Kwale,0
3754,2014-10-22,Violence against civilians,Garissa,0
3755,2014-10-22,Battle-No change of territory,Baringo,5
3756,1997-11-22,Violence against civilians,Narok,0
3757,2000-11-22,Violence against civilians,Garissa,2
3758,2001-11-22,Battle-No change of territory,Tana River,8
3759,2002-11-22,Violence against civilians,Mombasa,1
3760,2002-11-22,Violence against civilians,Vihiga,1
3761,2002-11-22,Violence against civilians,Nairobi,0
